
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
154,,Surface,3,Image 1,1,0,
202,,Surface,3,Image 1,1,1,
172,,Surface,3,Image 1,1,2,
82,,Surface,3,Image 1,1,3,
150,,Surface,3,Image 1,1,4,
225,,Surface,3,Image 1,1,5,
195,,Surface,3,Image 1,1,6,
226,,Surface,3,Image 1,1,7,
217,,Surface,3,Image 1,1,8,
193,,Surface,3,Image 1,1,9,
342,,Surface,3,Image 1,1,10,
165,,Surface,3,Image 1,1,11,
136,,Surface,3,Image 1,1,12,
205,,Surface,3,Image 1,1,13,
163,,Surface,3,Image 1,1,14,
67,,Surface,3,Image 1,1,15,
181,,Surface,3,Image 1,1,16,
230,,Surface,3,Image 1,1,17,
101,,Surface,3,Image 1,1,18,
189,,Surface,3,Image 1,1,19,
245,,Surface,3,Image 1,1,20,
82,,Surface,3,Image 1,1,21,
