
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
3390,,Surface,4,Image 1,1,0,
4422,,Surface,4,Image 1,1,1,
2826,,Surface,4,Image 1,1,2,
3400,,Surface,4,Image 1,1,3,
2846,,Surface,4,Image 1,1,4,
3064,,Surface,4,Image 1,1,5,
3890,,Surface,4,Image 1,1,6,
3328,,Surface,4,Image 1,1,7,
3694,,Surface,4,Image 1,1,8,
3833,,Surface,4,Image 1,1,9,
4643,,Surface,4,Image 1,1,10,
3809,,Surface,4,Image 1,1,11,
3311,,Surface,4,Image 1,1,12,
3545,,Surface,4,Image 1,1,13,
3889,,Surface,4,Image 1,1,14,
3623,,Surface,4,Image 1,1,15,
4390,,Surface,4,Image 1,1,16,
3929,,Surface,4,Image 1,1,17,
3277,,Surface,4,Image 1,1,18,
3998,,Surface,4,Image 1,1,19,
3899,,Surface,4,Image 1,1,20,
4517,,Surface,4,Image 1,1,21,
