
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.55833e+09,,Surface,5,Image 1,1,0,
5.80407e+07,,Surface,5,Image 1,1,1,
2.53988e+08,,Surface,5,Image 1,1,2,
4.5618e+08,,Surface,5,Image 1,1,3,
2.12902e+09,,Surface,5,Image 1,1,4,
9.06551e+07,,Surface,5,Image 1,1,5,
2.22552e+08,,Surface,5,Image 1,1,6,
7.5658e+08,,Surface,5,Image 1,1,7,
4.96793e+09,,Surface,5,Image 1,1,8,
1.40195e+09,,Surface,5,Image 1,1,9,
3.945e+07,,Surface,5,Image 1,1,10,
2.84124e+08,,Surface,5,Image 1,1,11,
8.3432e+08,,Surface,5,Image 1,1,12,
5.80435e+08,,Surface,5,Image 1,1,13,
7.77814e+07,,Surface,5,Image 1,1,14,
1.73278e+08,,Surface,5,Image 1,1,15,
1.55748e+08,,Surface,5,Image 1,1,16,
5.92586e+08,,Surface,5,Image 1,1,17,
1.20829e+09,,Surface,5,Image 1,1,18,
1.71679e+09,,Surface,5,Image 1,1,19,
9.85308e+08,,Surface,5,Image 1,1,20,
1.16164e+08,,Surface,5,Image 1,1,21,
