
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
35,,Surface,2,Image 1,1,0,
186,,Surface,2,Image 1,1,1,
0,,Surface,2,Image 1,1,2,
57,,Surface,2,Image 1,1,3,
54,,Surface,2,Image 1,1,4,
154,,Surface,2,Image 1,1,5,
15,,Surface,2,Image 1,1,6,
4,,Surface,2,Image 1,1,7,
51,,Surface,2,Image 1,1,8,
246,,Surface,2,Image 1,1,9,
211,,Surface,2,Image 1,1,10,
103,,Surface,2,Image 1,1,11,
2,,Surface,2,Image 1,1,12,
51,,Surface,2,Image 1,1,13,
228,,Surface,2,Image 1,1,14,
35,,Surface,2,Image 1,1,15,
21,,Surface,2,Image 1,1,16,
0,,Surface,2,Image 1,1,17,
55,,Surface,2,Image 1,1,18,
56,,Surface,2,Image 1,1,19,
29,,Surface,2,Image 1,1,20,
37,,Surface,2,Image 1,1,21,
