
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2887.07,,Surface,6,Image 1,1,0,
1297.15,,Surface,6,Image 1,1,1,
1476.33,,Surface,6,Image 1,1,2,
1498.21,,Surface,6,Image 1,1,3,
3408.74,,Surface,6,Image 1,1,4,
6397.43,,Surface,6,Image 1,1,5,
1048.3,,Surface,6,Image 1,1,6,
1473.01,,Surface,6,Image 1,1,7,
2115.19,,Surface,6,Image 1,1,8,
2743.02,,Surface,6,Image 1,1,9,
1167.52,,Surface,6,Image 1,1,10,
1349.53,,Surface,6,Image 1,1,11,
1328.04,,Surface,6,Image 1,1,12,
1496.86,,Surface,6,Image 1,1,13,
1831.37,,Surface,6,Image 1,1,14,
1295.91,,Surface,6,Image 1,1,15,
2108.46,,Surface,6,Image 1,1,16,
1232.49,,Surface,6,Image 1,1,17,
1286.41,,Surface,6,Image 1,1,18,
1440.71,,Surface,6,Image 1,1,19,
1414.22,,Surface,6,Image 1,1,20,
1027.81,,Surface,6,Image 1,1,21,
