
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.93616e+10,,Surface,4,Image 1,1,0,
7.50691e+08,,Surface,4,Image 1,1,1,
3.58945e+09,,Surface,4,Image 1,1,2,
1.82349e+09,,Surface,4,Image 1,1,3,
1.57243e+10,,Surface,4,Image 1,1,4,
1.21574e+09,,Surface,4,Image 1,1,5,
1.82309e+09,,Surface,4,Image 1,1,6,
1.45677e+10,,Surface,4,Image 1,1,7,
2.63694e+10,,Surface,4,Image 1,1,8,
6.99957e+09,,Surface,4,Image 1,1,9,
1.03309e+09,,Surface,4,Image 1,1,10,
3.71269e+09,,Surface,4,Image 1,1,11,
8.67333e+09,,Surface,4,Image 1,1,12,
8.40365e+09,,Surface,4,Image 1,1,13,
9.3445e+08,,Surface,4,Image 1,1,14,
1.92453e+09,,Surface,4,Image 1,1,15,
2.51677e+09,,Surface,4,Image 1,1,16,
7.45218e+09,,Surface,4,Image 1,1,17,
1.32852e+10,,Surface,4,Image 1,1,18,
1.14031e+10,,Surface,4,Image 1,1,19,
7.80181e+09,,Surface,4,Image 1,1,20,
1.03944e+09,,Surface,4,Image 1,1,21,
