
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
356.087,,Surface,8,Image 1,1,0,
15.5685,,Surface,8,Image 1,1,1,
37.0137,,Surface,8,Image 1,1,2,
152.659,,Surface,8,Image 1,1,3,
872.451,,Surface,8,Image 1,1,4,
4157.95,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
58.563,,Surface,8,Image 1,1,7,
173.021,,Surface,8,Image 1,1,8,
420.649,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
19.2118,,Surface,8,Image 1,1,12,
55.934,,Surface,8,Image 1,1,13,
70.869,,Surface,8,Image 1,1,14,
0,,Surface,8,Image 1,1,15,
425.079,,Surface,8,Image 1,1,16,
0.283942,,Surface,8,Image 1,1,17,
5.28632,,Surface,8,Image 1,1,18,
5.52717,,Surface,8,Image 1,1,19,
0,,Surface,8,Image 1,1,20,
0,,Surface,8,Image 1,1,21,
