
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.10145e+09,,Surface,6,Image 1,1,0,
2.20392e+07,,Surface,6,Image 1,1,1,
1.68859e+08,,Surface,6,Image 1,1,2,
1.14486e+08,,Surface,6,Image 1,1,3,
1.02655e+09,,Surface,6,Image 1,1,4,
1.336e+08,,Surface,6,Image 1,1,5,
6.7867e+07,,Surface,6,Image 1,1,6,
4.12003e+08,,Surface,6,Image 1,1,7,
1.8996e+09,,Surface,6,Image 1,1,8,
6.86137e+08,,Surface,6,Image 1,1,9,
3.47338e+07,,Surface,6,Image 1,1,10,
1.77244e+08,,Surface,6,Image 1,1,11,
3.10395e+08,,Surface,6,Image 1,1,12,
3.24284e+08,,Surface,6,Image 1,1,13,
5.75126e+07,,Surface,6,Image 1,1,14,
8.32388e+07,,Surface,6,Image 1,1,15,
1.30425e+08,,Surface,6,Image 1,1,16,
2.87778e+08,,Surface,6,Image 1,1,17,
5.07294e+08,,Surface,6,Image 1,1,18,
6.82981e+08,,Surface,6,Image 1,1,19,
3.89386e+08,,Surface,6,Image 1,1,20,
4.4961e+07,,Surface,6,Image 1,1,21,
