
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
503,,Surface,3,Image 1,1,0,
840,,Surface,3,Image 1,1,1,
133,,Surface,3,Image 1,1,2,
891,,Surface,3,Image 1,1,3,
451,,Surface,3,Image 1,1,4,
415,,Surface,3,Image 1,1,5,
259,,Surface,3,Image 1,1,6,
137,,Surface,3,Image 1,1,7,
723,,Surface,3,Image 1,1,8,
487,,Surface,3,Image 1,1,9,
1237,,Surface,3,Image 1,1,10,
377,,Surface,3,Image 1,1,11,
235,,Surface,3,Image 1,1,12,
125,,Surface,3,Image 1,1,13,
992,,Surface,3,Image 1,1,14,
500,,Surface,3,Image 1,1,15,
231,,Surface,3,Image 1,1,16,
263,,Surface,3,Image 1,1,17,
676,,Surface,3,Image 1,1,18,
956,,Surface,3,Image 1,1,19,
221,,Surface,3,Image 1,1,20,
851,,Surface,3,Image 1,1,21,
