
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
3368,,Surface,4,Image 1,1,0,
3390,,Surface,4,Image 1,1,1,
3552,,Surface,4,Image 1,1,2,
3702,,Surface,4,Image 1,1,3,
3382,,Surface,4,Image 1,1,4,
2966,,Surface,4,Image 1,1,5,
2805,,Surface,4,Image 1,1,6,
3179,,Surface,4,Image 1,1,7,
3882,,Surface,4,Image 1,1,8,
3665,,Surface,4,Image 1,1,9,
3934,,Surface,4,Image 1,1,10,
3490,,Surface,4,Image 1,1,11,
4184,,Surface,4,Image 1,1,12,
4026,,Surface,4,Image 1,1,13,
3364,,Surface,4,Image 1,1,14,
3261,,Surface,4,Image 1,1,15,
