
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
0,,Surface,7,Image 1,1,0,
4.73655e+06,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
0,,Surface,7,Image 1,1,3,
1.62934e+06,,Surface,7,Image 1,1,4,
0,,Surface,7,Image 1,1,5,
842221,,Surface,7,Image 1,1,6,
1.07383e+07,,Surface,7,Image 1,1,7,
0,,Surface,7,Image 1,1,8,
12365,,Surface,7,Image 1,1,9,
934309,,Surface,7,Image 1,1,10,
0,,Surface,7,Image 1,1,11,
1.0587e+06,,Surface,7,Image 1,1,12,
33117,,Surface,7,Image 1,1,13,
1.70164e+07,,Surface,7,Image 1,1,14,
2.27269e+06,,Surface,7,Image 1,1,15,
