
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
705.784,,Surface,6,Image 1,1,0,
633.634,,Surface,6,Image 1,1,1,
347.037,,Surface,6,Image 1,1,2,
1220.81,,Surface,6,Image 1,1,3,
879.59,,Surface,6,Image 1,1,4,
748.337,,Surface,6,Image 1,1,5,
823.756,,Surface,6,Image 1,1,6,
972.765,,Surface,6,Image 1,1,7,
701.456,,Surface,6,Image 1,1,8,
837.851,,Surface,6,Image 1,1,9,
673.218,,Surface,6,Image 1,1,10,
615.308,,Surface,6,Image 1,1,11,
529.988,,Surface,6,Image 1,1,12,
939.829,,Surface,6,Image 1,1,13,
621.633,,Surface,6,Image 1,1,14,
740.688,,Surface,6,Image 1,1,15,
