
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
331.482,292.635,14.5012,um,Surface,Position,1,0,
227.061,306.032,15.9997,um,Surface,Position,1,1,
339.209,152.064,11.0206,um,Surface,Position,1,2,
135.128,295.525,18.9599,um,Surface,Position,1,3,
101.556,343.998,15.0869,um,Surface,Position,1,4,
247.649,143.072,17.3333,um,Surface,Position,1,5,
61.076,306.8,13.4787,um,Surface,Position,1,6,
94.3767,271.508,14.1921,um,Surface,Position,1,7,
164.752,122.158,16.3847,um,Surface,Position,1,8,
88.6478,186.893,13.6399,um,Surface,Position,1,9,
102.783,141.86,16.8807,um,Surface,Position,1,10,
174.59,72.3568,15.495,um,Surface,Position,1,11,
6.48504,148.009,15.6474,um,Surface,Position,1,12,
77.52,79.1243,14.3418,um,Surface,Position,1,13,
146.892,25.1414,13.5257,um,Surface,Position,1,14,
69.2172,12.3647,11.7296,um,Surface,Position,1,15,
