
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1919.05,,Surface,2,Image 1,1,0,
2075.72,,Surface,2,Image 1,1,1,
1876.45,,Surface,2,Image 1,1,2,
1693.32,,Surface,2,Image 1,1,3,
1788.62,,Surface,2,Image 1,1,4,
1809.52,,Surface,2,Image 1,1,5,
2153.66,,Surface,2,Image 1,1,6,
2082.25,,Surface,2,Image 1,1,7,
1923,,Surface,2,Image 1,1,8,
2364.29,,Surface,2,Image 1,1,9,
2240.39,,Surface,2,Image 1,1,10,
1878.02,,Surface,2,Image 1,1,11,
2187.54,,Surface,2,Image 1,1,12,
2402.22,,Surface,2,Image 1,1,13,
1963.36,,Surface,2,Image 1,1,14,
1875.87,,Surface,2,Image 1,1,15,
