
Intensity Max Ch=8 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
24965,,Surface,8,Image 1,1,0,
19453,,Surface,8,Image 1,1,1,
0,,Surface,8,Image 1,1,2,
11590,,Surface,8,Image 1,1,3,
24968,,Surface,8,Image 1,1,4,
27030,,Surface,8,Image 1,1,5,
25327,,Surface,8,Image 1,1,6,
53835,,Surface,8,Image 1,1,7,
12644,,Surface,8,Image 1,1,8,
24863,,Surface,8,Image 1,1,9,
27797,,Surface,8,Image 1,1,10,
0,,Surface,8,Image 1,1,11,
19423,,Surface,8,Image 1,1,12,
31711,,Surface,8,Image 1,1,13,
35718,,Surface,8,Image 1,1,14,
20353,,Surface,8,Image 1,1,15,
