
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.81552e+08,,Surface,6,Image 1,1,0,
3.64802e+08,,Surface,6,Image 1,1,1,
1.83131e+07,,Surface,6,Image 1,1,2,
5.234e+07,,Surface,6,Image 1,1,3,
1.52519e+08,,Surface,6,Image 1,1,4,
8.13607e+07,,Surface,6,Image 1,1,5,
5.45326e+07,,Surface,6,Image 1,1,6,
6.3434e+08,,Surface,6,Image 1,1,7,
7.68396e+07,,Surface,6,Image 1,1,8,
1.16764e+08,,Surface,6,Image 1,1,9,
8.50294e+07,,Surface,6,Image 1,1,10,
1.08223e+08,,Surface,6,Image 1,1,11,
5.59402e+07,,Surface,6,Image 1,1,12,
1.29894e+08,,Surface,6,Image 1,1,13,
4.3408e+08,,Surface,6,Image 1,1,14,
1.15145e+08,,Surface,6,Image 1,1,15,
