
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
17803.6,,Surface,4,Image 1,1,0,
16085.3,,Surface,4,Image 1,1,1,
11496.6,,Surface,4,Image 1,1,2,
15926.9,,Surface,4,Image 1,1,3,
15689.9,,Surface,4,Image 1,1,4,
15603.5,,Surface,4,Image 1,1,5,
12055,,Surface,4,Image 1,1,6,
19846.2,,Surface,4,Image 1,1,7,
14805.7,,Surface,4,Image 1,1,8,
12781.7,,Surface,4,Image 1,1,9,
15914.4,,Surface,4,Image 1,1,10,
15397.1,,Surface,4,Image 1,1,11,
10862.7,,Surface,4,Image 1,1,12,
16092.5,,Surface,4,Image 1,1,13,
17503.4,,Surface,4,Image 1,1,14,
14083.8,,Surface,4,Image 1,1,15,
