
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1127.92,,Surface,2,Image 1,1,0,
932.599,,Surface,2,Image 1,1,1,
776.778,,Surface,2,Image 1,1,2,
786.877,,Surface,2,Image 1,1,3,
825.649,,Surface,2,Image 1,1,4,
1021.27,,Surface,2,Image 1,1,5,
1450.05,,Surface,2,Image 1,1,6,
1000.84,,Surface,2,Image 1,1,7,
821.549,,Surface,2,Image 1,1,8,
1326.88,,Surface,2,Image 1,1,9,
2501.22,,Surface,2,Image 1,1,10,
794.266,,Surface,2,Image 1,1,11,
1073.51,,Surface,2,Image 1,1,12,
1297.88,,Surface,2,Image 1,1,13,
1116.65,,Surface,2,Image 1,1,14,
898.375,,Surface,2,Image 1,1,15,
