
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.42409e+09,,Surface,1,Image 1,1,0,
1.06688e+09,,Surface,1,Image 1,1,1,
1.09244e+08,,Surface,1,Image 1,1,2,
8.40906e+07,,Surface,1,Image 1,1,3,
3.90871e+08,,Surface,1,Image 1,1,4,
1.64531e+08,,Surface,1,Image 1,1,5,
1.23812e+08,,Surface,1,Image 1,1,6,
1.63077e+09,,Surface,1,Image 1,1,7,
2.35634e+08,,Surface,1,Image 1,1,8,
2.71301e+08,,Surface,1,Image 1,1,9,
2.14862e+08,,Surface,1,Image 1,1,10,
5.20111e+08,,Surface,1,Image 1,1,11,
1.4367e+08,,Surface,1,Image 1,1,12,
3.40844e+08,,Surface,1,Image 1,1,13,
1.47998e+09,,Surface,1,Image 1,1,14,
2.96908e+08,,Surface,1,Image 1,1,15,
