
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2634.25,,Surface,1,Image 1,1,0,
1853.09,,Surface,1,Image 1,1,1,
2070.2,,Surface,1,Image 1,1,2,
1961.39,,Surface,1,Image 1,1,3,
2254.18,,Surface,1,Image 1,1,4,
1513.32,,Surface,1,Image 1,1,5,
1870.27,,Surface,1,Image 1,1,6,
2500.8,,Surface,1,Image 1,1,7,
2151.06,,Surface,1,Image 1,1,8,
1946.75,,Surface,1,Image 1,1,9,
1701.16,,Surface,1,Image 1,1,10,
2957.13,,Surface,1,Image 1,1,11,
1361.15,,Surface,1,Image 1,1,12,
2466.13,,Surface,1,Image 1,1,13,
2119.44,,Surface,1,Image 1,1,14,
1909.91,,Surface,1,Image 1,1,15,
