
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1988.72,,Surface,6,Image 1,1,0,
133.98,,Surface,6,Image 1,1,1,
214.867,,Surface,6,Image 1,1,2,
912.435,,Surface,6,Image 1,1,3,
641.066,,Surface,6,Image 1,1,4,
236.886,,Surface,6,Image 1,1,5,
81.85,,Surface,6,Image 1,1,6,
1753.49,,Surface,6,Image 1,1,7,
558.639,,Surface,6,Image 1,1,8,
61.7969,,Surface,6,Image 1,1,9,
427.843,,Surface,6,Image 1,1,10,
414.21,,Surface,6,Image 1,1,11,
799.3,,Surface,6,Image 1,1,12,
133.007,,Surface,6,Image 1,1,13,
1089.73,,Surface,6,Image 1,1,14,
659.643,,Surface,6,Image 1,1,15,
598.319,,Surface,6,Image 1,1,16,
776.077,,Surface,6,Image 1,1,17,
735.58,,Surface,6,Image 1,1,18,
697.113,,Surface,6,Image 1,1,19,
593.287,,Surface,6,Image 1,1,20,
608.818,,Surface,6,Image 1,1,21,
451.465,,Surface,6,Image 1,1,22,
539.421,,Surface,6,Image 1,1,23,
298.836,,Surface,6,Image 1,1,24,
