
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
33364,,Surface,2,Image 1,1,0,
19089,,Surface,2,Image 1,1,1,
9633,,Surface,2,Image 1,1,2,
15191,,Surface,2,Image 1,1,3,
40360,,Surface,2,Image 1,1,4,
7867,,Surface,2,Image 1,1,5,
13698,,Surface,2,Image 1,1,6,
65535,,Surface,2,Image 1,1,7,
47285,,Surface,2,Image 1,1,8,
32780,,Surface,2,Image 1,1,9,
15455,,Surface,2,Image 1,1,10,
10001,,Surface,2,Image 1,1,11,
50538,,Surface,2,Image 1,1,12,
25896,,Surface,2,Image 1,1,13,
18737,,Surface,2,Image 1,1,14,
32344,,Surface,2,Image 1,1,15,
36941,,Surface,2,Image 1,1,16,
34729,,Surface,2,Image 1,1,17,
63805,,Surface,2,Image 1,1,18,
65535,,Surface,2,Image 1,1,19,
33677,,Surface,2,Image 1,1,20,
63081,,Surface,2,Image 1,1,21,
19201,,Surface,2,Image 1,1,22,
11057,,Surface,2,Image 1,1,23,
12945,,Surface,2,Image 1,1,24,
