
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4750.07,,Surface,1,Image 1,1,0,
3483.65,,Surface,1,Image 1,1,1,
1755.05,,Surface,1,Image 1,1,2,
6918.19,,Surface,1,Image 1,1,3,
3650.02,,Surface,1,Image 1,1,4,
1715.22,,Surface,1,Image 1,1,5,
1125.47,,Surface,1,Image 1,1,6,
6278.98,,Surface,1,Image 1,1,7,
4675.23,,Surface,1,Image 1,1,8,
1910.87,,Surface,1,Image 1,1,9,
2335.24,,Surface,1,Image 1,1,10,
4011,,Surface,1,Image 1,1,11,
4193.98,,Surface,1,Image 1,1,12,
1503.93,,Surface,1,Image 1,1,13,
4936.29,,Surface,1,Image 1,1,14,
2928.77,,Surface,1,Image 1,1,15,
3989.43,,Surface,1,Image 1,1,16,
4766.04,,Surface,1,Image 1,1,17,
5835.01,,Surface,1,Image 1,1,18,
3882.57,,Surface,1,Image 1,1,19,
4159.75,,Surface,1,Image 1,1,20,
4667.54,,Surface,1,Image 1,1,21,
4270.08,,Surface,1,Image 1,1,22,
5397.28,,Surface,1,Image 1,1,23,
2989.72,,Surface,1,Image 1,1,24,
