
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
552,,Surface,3,Image 1,1,0,
648,,Surface,3,Image 1,1,1,
451,,Surface,3,Image 1,1,2,
324,,Surface,3,Image 1,1,3,
191,,Surface,3,Image 1,1,4,
633,,Surface,3,Image 1,1,5,
642,,Surface,3,Image 1,1,6,
274,,Surface,3,Image 1,1,7,
377,,Surface,3,Image 1,1,8,
568,,Surface,3,Image 1,1,9,
379,,Surface,3,Image 1,1,10,
519,,Surface,3,Image 1,1,11,
157,,Surface,3,Image 1,1,12,
243,,Surface,3,Image 1,1,13,
679,,Surface,3,Image 1,1,14,
566,,Surface,3,Image 1,1,15,
315,,Surface,3,Image 1,1,16,
235,,Surface,3,Image 1,1,17,
407,,Surface,3,Image 1,1,18,
364,,Surface,3,Image 1,1,19,
264,,Surface,3,Image 1,1,20,
305,,Surface,3,Image 1,1,21,
508,,Surface,3,Image 1,1,22,
476,,Surface,3,Image 1,1,23,
631,,Surface,3,Image 1,1,24,
