
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4189.14,,Surface,5,Image 1,1,0,
1199.55,,Surface,5,Image 1,1,1,
1136.33,,Surface,5,Image 1,1,2,
6936.22,,Surface,5,Image 1,1,3,
3010.19,,Surface,5,Image 1,1,4,
1195.93,,Surface,5,Image 1,1,5,
1170.95,,Surface,5,Image 1,1,6,
5677.95,,Surface,5,Image 1,1,7,
4668.96,,Surface,5,Image 1,1,8,
783.492,,Surface,5,Image 1,1,9,
1814.74,,Surface,5,Image 1,1,10,
3247.02,,Surface,5,Image 1,1,11,
3567.59,,Surface,5,Image 1,1,12,
882.676,,Surface,5,Image 1,1,13,
3857.27,,Surface,5,Image 1,1,14,
2872.8,,Surface,5,Image 1,1,15,
3883.79,,Surface,5,Image 1,1,16,
4203.26,,Surface,5,Image 1,1,17,
5372.78,,Surface,5,Image 1,1,18,
3362.75,,Surface,5,Image 1,1,19,
3970.7,,Surface,5,Image 1,1,20,
4328.94,,Surface,5,Image 1,1,21,
4287.74,,Surface,5,Image 1,1,22,
5269.78,,Surface,5,Image 1,1,23,
2490.75,,Surface,5,Image 1,1,24,
