
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1803.93,,Surface,7,Image 1,1,0,
0,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
245.836,,Surface,7,Image 1,1,3,
447.029,,Surface,7,Image 1,1,4,
0,,Surface,7,Image 1,1,5,
35.9457,,Surface,7,Image 1,1,6,
895.163,,Surface,7,Image 1,1,7,
251.815,,Surface,7,Image 1,1,8,
0,,Surface,7,Image 1,1,9,
0,,Surface,7,Image 1,1,10,
0,,Surface,7,Image 1,1,11,
691.312,,Surface,7,Image 1,1,12,
0,,Surface,7,Image 1,1,13,
991.333,,Surface,7,Image 1,1,14,
694.716,,Surface,7,Image 1,1,15,
546.196,,Surface,7,Image 1,1,16,
624.8,,Surface,7,Image 1,1,17,
550.727,,Surface,7,Image 1,1,18,
390.715,,Surface,7,Image 1,1,19,
404.094,,Surface,7,Image 1,1,20,
478.695,,Surface,7,Image 1,1,21,
0,,Surface,7,Image 1,1,22,
0,,Surface,7,Image 1,1,23,
0,,Surface,7,Image 1,1,24,
