
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1903.18,,Surface,5,Image 1,1,0,
508.507,,Surface,5,Image 1,1,1,
446.149,,Surface,5,Image 1,1,2,
3360.06,,Surface,5,Image 1,1,3,
979.14,,Surface,5,Image 1,1,4,
396.785,,Surface,5,Image 1,1,5,
687.457,,Surface,5,Image 1,1,6,
2087.63,,Surface,5,Image 1,1,7,
1579.19,,Surface,5,Image 1,1,8,
189.74,,Surface,5,Image 1,1,9,
626.486,,Surface,5,Image 1,1,10,
1380,,Surface,5,Image 1,1,11,
1289.01,,Surface,5,Image 1,1,12,
362.294,,Surface,5,Image 1,1,13,
1362.51,,Surface,5,Image 1,1,14,
1467.46,,Surface,5,Image 1,1,15,
1234.17,,Surface,5,Image 1,1,16,
1730.07,,Surface,5,Image 1,1,17,
2051.07,,Surface,5,Image 1,1,18,
1131.64,,Surface,5,Image 1,1,19,
1614.29,,Surface,5,Image 1,1,20,
1599.29,,Surface,5,Image 1,1,21,
1639.09,,Surface,5,Image 1,1,22,
2153.64,,Surface,5,Image 1,1,23,
1167.57,,Surface,5,Image 1,1,24,
