
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
33364,,Surface,6,Image 1,1,0,
5256,,Surface,6,Image 1,1,1,
5442,,Surface,6,Image 1,1,2,
8957,,Surface,6,Image 1,1,3,
20588,,Surface,6,Image 1,1,4,
4686,,Surface,6,Image 1,1,5,
7711,,Surface,6,Image 1,1,6,
64462,,Surface,6,Image 1,1,7,
16952,,Surface,6,Image 1,1,8,
3818,,Surface,6,Image 1,1,9,
8403,,Surface,6,Image 1,1,10,
9484,,Surface,6,Image 1,1,11,
21413,,Surface,6,Image 1,1,12,
7214,,Surface,6,Image 1,1,13,
17626,,Surface,6,Image 1,1,14,
9336,,Surface,6,Image 1,1,15,
11210,,Surface,6,Image 1,1,16,
34294,,Surface,6,Image 1,1,17,
15067,,Surface,6,Image 1,1,18,
53915,,Surface,6,Image 1,1,19,
31179,,Surface,6,Image 1,1,20,
13735,,Surface,6,Image 1,1,21,
6637,,Surface,6,Image 1,1,22,
11057,,Surface,6,Image 1,1,23,
6402,,Surface,6,Image 1,1,24,
