
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.71241e+08,,Surface,3,Image 1,1,0,
1.76456e+08,,Surface,3,Image 1,1,1,
2.08386e+08,,Surface,3,Image 1,1,2,
1.54038e+09,,Surface,3,Image 1,1,3,
2.17415e+09,,Surface,3,Image 1,1,4,
1.29089e+08,,Surface,3,Image 1,1,5,
1.95938e+08,,Surface,3,Image 1,1,6,
1.52745e+09,,Surface,3,Image 1,1,7,
2.15096e+09,,Surface,3,Image 1,1,8,
1.84983e+08,,Surface,3,Image 1,1,9,
3.13302e+08,,Surface,3,Image 1,1,10,
6.40755e+08,,Surface,3,Image 1,1,11,
2.65666e+09,,Surface,3,Image 1,1,12,
1.48276e+08,,Surface,3,Image 1,1,13,
2.85796e+08,,Surface,3,Image 1,1,14,
2.69985e+08,,Surface,3,Image 1,1,15,
2.593e+09,,Surface,3,Image 1,1,16,
6.87197e+09,,Surface,3,Image 1,1,17,
4.23172e+09,,Surface,3,Image 1,1,18,
4.85717e+09,,Surface,3,Image 1,1,19,
4.57521e+09,,Surface,3,Image 1,1,20,
4.84579e+09,,Surface,3,Image 1,1,21,
6.86924e+08,,Surface,3,Image 1,1,22,
6.96403e+08,,Surface,3,Image 1,1,23,
7.89217e+08,,Surface,3,Image 1,1,24,
