
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
0,,Surface,7,Image 1,1,0,
0,,Surface,7,Image 1,1,1,
1.47561e+07,,Surface,7,Image 1,1,2,
7.09324e+06,,Surface,7,Image 1,1,3,
0,,Surface,7,Image 1,1,4,
0,,Surface,7,Image 1,1,5,
6.11844e+07,,Surface,7,Image 1,1,6,
1.0762e+07,,Surface,7,Image 1,1,7,
6.46386e+07,,Surface,7,Image 1,1,8,
4.38265e+06,,Surface,7,Image 1,1,9,
0,,Surface,7,Image 1,1,10,
1.57873e+08,,Surface,7,Image 1,1,11,
5737,,Surface,7,Image 1,1,12,
3.51138e+06,,Surface,7,Image 1,1,13,
2.22742e+07,,Surface,7,Image 1,1,14,
1.19146e+08,,Surface,7,Image 1,1,15,
