
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
7449.31,,Surface,4,Image 1,1,0,
2681.96,,Surface,4,Image 1,1,1,
11365.6,,Surface,4,Image 1,1,2,
9388.78,,Surface,4,Image 1,1,3,
8195.71,,Surface,4,Image 1,1,4,
2238.69,,Surface,4,Image 1,1,5,
11040.2,,Surface,4,Image 1,1,6,
9610.69,,Surface,4,Image 1,1,7,
12397.6,,Surface,4,Image 1,1,8,
5766.4,,Surface,4,Image 1,1,9,
2096.82,,Surface,4,Image 1,1,10,
16217.6,,Surface,4,Image 1,1,11,
9972.92,,Surface,4,Image 1,1,12,
10114.7,,Surface,4,Image 1,1,13,
8432.47,,Surface,4,Image 1,1,14,
11914.3,,Surface,4,Image 1,1,15,
