
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
14.3776,,Surface,8,Image 1,1,2,
27.0231,,Surface,8,Image 1,1,3,
0,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
133.519,,Surface,8,Image 1,1,6,
342.524,,Surface,8,Image 1,1,7,
87.3136,,Surface,8,Image 1,1,8,
27.4373,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
508.069,,Surface,8,Image 1,1,11,
0.395381,,Surface,8,Image 1,1,12,
9.48039,,Surface,8,Image 1,1,13,
167.75,,Surface,8,Image 1,1,14,
524.494,,Surface,8,Image 1,1,15,
