
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2370.57,,Surface,1,Image 1,1,0,
1509.98,,Surface,1,Image 1,1,1,
2787.72,,Surface,1,Image 1,1,2,
2702.9,,Surface,1,Image 1,1,3,
1883.39,,Surface,1,Image 1,1,4,
1729.03,,Surface,1,Image 1,1,5,
3841.78,,Surface,1,Image 1,1,6,
5644,,Surface,1,Image 1,1,7,
3142.22,,Surface,1,Image 1,1,8,
2717.89,,Surface,1,Image 1,1,9,
1401.6,,Surface,1,Image 1,1,10,
3756.75,,Surface,1,Image 1,1,11,
4874.33,,Surface,1,Image 1,1,12,
3152.66,,Surface,1,Image 1,1,13,
2152.92,,Surface,1,Image 1,1,14,
2787.29,,Surface,1,Image 1,1,15,
