
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5820.52,,Surface,1,Image 1,1,0,
2225.92,,Surface,1,Image 1,1,1,
2434.15,,Surface,1,Image 1,1,2,
3058.99,,Surface,1,Image 1,1,3,
5299.56,,Surface,1,Image 1,1,4,
3327.13,,Surface,1,Image 1,1,5,
3881.93,,Surface,1,Image 1,1,6,
2385.24,,Surface,1,Image 1,1,7,
3022.36,,Surface,1,Image 1,1,8,
3057.53,,Surface,1,Image 1,1,9,
1746.81,,Surface,1,Image 1,1,10,
3872.17,,Surface,1,Image 1,1,11,
5015.06,,Surface,1,Image 1,1,12,
3334.26,,Surface,1,Image 1,1,13,
4504.39,,Surface,1,Image 1,1,14,
3645.65,,Surface,1,Image 1,1,15,
2052.26,,Surface,1,Image 1,1,16,
2893.02,,Surface,1,Image 1,1,17,
2539.99,,Surface,1,Image 1,1,18,
4257.04,,Surface,1,Image 1,1,19,
4524.22,,Surface,1,Image 1,1,20,
3026.75,,Surface,1,Image 1,1,21,
3927.42,,Surface,1,Image 1,1,22,
4588.96,,Surface,1,Image 1,1,23,
2761.92,,Surface,1,Image 1,1,24,
