
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
1822.29,,Surface,8,Image 1,1,1,
0,,Surface,8,Image 1,1,2,
2404.3,,Surface,8,Image 1,1,3,
6226.81,,Surface,8,Image 1,1,4,
1171.24,,Surface,8,Image 1,1,5,
3469.6,,Surface,8,Image 1,1,6,
1656.63,,Surface,8,Image 1,1,7,
1059.23,,Surface,8,Image 1,1,8,
615.631,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
1718.86,,Surface,8,Image 1,1,11,
1678.28,,Surface,8,Image 1,1,12,
975.163,,Surface,8,Image 1,1,13,
568.35,,Surface,8,Image 1,1,14,
1467.96,,Surface,8,Image 1,1,15,
629.018,,Surface,8,Image 1,1,16,
0,,Surface,8,Image 1,1,17,
173.681,,Surface,8,Image 1,1,18,
0,,Surface,8,Image 1,1,19,
1616.11,,Surface,8,Image 1,1,20,
1769.9,,Surface,8,Image 1,1,21,
748.466,,Surface,8,Image 1,1,22,
0,,Surface,8,Image 1,1,23,
673.568,,Surface,8,Image 1,1,24,
