
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4033.29,,Surface,3,Image 1,1,0,
2259.53,,Surface,3,Image 1,1,1,
3813.17,,Surface,3,Image 1,1,2,
2523.14,,Surface,3,Image 1,1,3,
3472.5,,Surface,3,Image 1,1,4,
2768.59,,Surface,3,Image 1,1,5,
2828.78,,Surface,3,Image 1,1,6,
2059.86,,Surface,3,Image 1,1,7,
2505.95,,Surface,3,Image 1,1,8,
4342.72,,Surface,3,Image 1,1,9,
2048.41,,Surface,3,Image 1,1,10,
4092.78,,Surface,3,Image 1,1,11,
4132.18,,Surface,3,Image 1,1,12,
5545.62,,Surface,3,Image 1,1,13,
4891.51,,Surface,3,Image 1,1,14,
3901.71,,Surface,3,Image 1,1,15,
1990.45,,Surface,3,Image 1,1,16,
2233.52,,Surface,3,Image 1,1,17,
5407.29,,Surface,3,Image 1,1,18,
3271.07,,Surface,3,Image 1,1,19,
4639.28,,Surface,3,Image 1,1,20,
1232.31,,Surface,3,Image 1,1,21,
4177.63,,Surface,3,Image 1,1,22,
7847.72,,Surface,3,Image 1,1,23,
4590.55,,Surface,3,Image 1,1,24,
