
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,7,Image 1,1,0,
1608.24,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
2144.93,,Surface,7,Image 1,1,3,
6083.42,,Surface,7,Image 1,1,4,
476.548,,Surface,7,Image 1,1,5,
1677.92,,Surface,7,Image 1,1,6,
443.095,,Surface,7,Image 1,1,7,
102.515,,Surface,7,Image 1,1,8,
372.156,,Surface,7,Image 1,1,9,
0,,Surface,7,Image 1,1,10,
1469.74,,Surface,7,Image 1,1,11,
1423.58,,Surface,7,Image 1,1,12,
0,,Surface,7,Image 1,1,13,
243.188,,Surface,7,Image 1,1,14,
1100.21,,Surface,7,Image 1,1,15,
0,,Surface,7,Image 1,1,16,
0,,Surface,7,Image 1,1,17,
0,,Surface,7,Image 1,1,18,
0,,Surface,7,Image 1,1,19,
1436.69,,Surface,7,Image 1,1,20,
0,,Surface,7,Image 1,1,21,
657.467,,Surface,7,Image 1,1,22,
0,,Surface,7,Image 1,1,23,
459.622,,Surface,7,Image 1,1,24,
