
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
25176,,Surface,6,Image 1,1,0,
19564,,Surface,6,Image 1,1,1,
14694,,Surface,6,Image 1,1,2,
35034,,Surface,6,Image 1,1,3,
65535,,Surface,6,Image 1,1,4,
31519,,Surface,6,Image 1,1,5,
29865,,Surface,6,Image 1,1,6,
18044,,Surface,6,Image 1,1,7,
20541,,Surface,6,Image 1,1,8,
24038,,Surface,6,Image 1,1,9,
7190,,Surface,6,Image 1,1,10,
39791,,Surface,6,Image 1,1,11,
61203,,Surface,6,Image 1,1,12,
22713,,Surface,6,Image 1,1,13,
20218,,Surface,6,Image 1,1,14,
43375,,Surface,6,Image 1,1,15,
30078,,Surface,6,Image 1,1,16,
10720,,Surface,6,Image 1,1,17,
13145,,Surface,6,Image 1,1,18,
7322,,Surface,6,Image 1,1,19,
19487,,Surface,6,Image 1,1,20,
24025,,Surface,6,Image 1,1,21,
65535,,Surface,6,Image 1,1,22,
12077,,Surface,6,Image 1,1,23,
25087,,Surface,6,Image 1,1,24,
