
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.85254e+08,,Surface,3,Image 1,1,0,
1.40564e+08,,Surface,3,Image 1,1,1,
1.58959e+09,,Surface,3,Image 1,1,2,
1.48253e+08,,Surface,3,Image 1,1,3,
1.68059e+08,,Surface,3,Image 1,1,4,
5.85996e+08,,Surface,3,Image 1,1,5,
3.67467e+08,,Surface,3,Image 1,1,6,
2.15441e+08,,Surface,3,Image 1,1,7,
9.73379e+08,,Surface,3,Image 1,1,8,
3.37988e+08,,Surface,3,Image 1,1,9,
1.37393e+08,,Surface,3,Image 1,1,10,
3.71909e+09,,Surface,3,Image 1,1,11,
4.8435e+09,,Surface,3,Image 1,1,12,
2.40052e+08,,Surface,3,Image 1,1,13,
1.42324e+09,,Surface,3,Image 1,1,14,
1.21727e+09,,Surface,3,Image 1,1,15,
1.35821e+08,,Surface,3,Image 1,1,16,
1.32113e+08,,Surface,3,Image 1,1,17,
1.68904e+09,,Surface,3,Image 1,1,18,
2.92964e+08,,Surface,3,Image 1,1,19,
5.2461e+08,,Surface,3,Image 1,1,20,
1.17918e+08,,Surface,3,Image 1,1,21,
8.24139e+09,,Surface,3,Image 1,1,22,
4.31525e+08,,Surface,3,Image 1,1,23,
2.14705e+09,,Surface,3,Image 1,1,24,
