
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1742.38,,Surface,2,Image 1,1,0,
2815.83,,Surface,2,Image 1,1,1,
1602.2,,Surface,2,Image 1,1,2,
2532.19,,Surface,2,Image 1,1,3,
3190.05,,Surface,2,Image 1,1,4,
2175.44,,Surface,2,Image 1,1,5,
2872.59,,Surface,2,Image 1,1,6,
2586.65,,Surface,2,Image 1,1,7,
1871.55,,Surface,2,Image 1,1,8,
1776.07,,Surface,2,Image 1,1,9,
1868.63,,Surface,2,Image 1,1,10,
1988.6,,Surface,2,Image 1,1,11,
2144.45,,Surface,2,Image 1,1,12,
1713.88,,Surface,2,Image 1,1,13,
1940.4,,Surface,2,Image 1,1,14,
2054.97,,Surface,2,Image 1,1,15,
1721.44,,Surface,2,Image 1,1,16,
1785.18,,Surface,2,Image 1,1,17,
1593.91,,Surface,2,Image 1,1,18,
1529.48,,Surface,2,Image 1,1,19,
2038.29,,Surface,2,Image 1,1,20,
2220.39,,Surface,2,Image 1,1,21,
1988.67,,Surface,2,Image 1,1,22,
1730.24,,Surface,2,Image 1,1,23,
1601.34,,Surface,2,Image 1,1,24,
