
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
21.1214,,Surface,7,Image 1,1,0,
67.3681,,Surface,7,Image 1,1,1,
68.1084,,Surface,7,Image 1,1,2,
113.161,,Surface,7,Image 1,1,3,
4.56219,,Surface,7,Image 1,1,4,
0,,Surface,7,Image 1,1,5,
25.1419,,Surface,7,Image 1,1,6,
36.1821,,Surface,7,Image 1,1,7,
156.332,,Surface,7,Image 1,1,8,
0,,Surface,7,Image 1,1,9,
0,,Surface,7,Image 1,1,10,
21.4586,,Surface,7,Image 1,1,11,
0,,Surface,7,Image 1,1,12,
9.42631,,Surface,7,Image 1,1,13,
