
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
5.82055e+08,,Surface,4,Image 1,1,0,
4.57316e+08,,Surface,4,Image 1,1,1,
2.19052e+09,,Surface,4,Image 1,1,2,
2.05191e+10,,Surface,4,Image 1,1,3,
4.39969e+09,,Surface,4,Image 1,1,4,
7.09821e+08,,Surface,4,Image 1,1,5,
1.30846e+09,,Surface,4,Image 1,1,6,
8.87637e+08,,Surface,4,Image 1,1,7,
6.36989e+09,,Surface,4,Image 1,1,8,
5.46798e+08,,Surface,4,Image 1,1,9,
7.70192e+08,,Surface,4,Image 1,1,10,
4.1658e+09,,Surface,4,Image 1,1,11,
5.40796e+08,,Surface,4,Image 1,1,12,
1.39118e+09,,Surface,4,Image 1,1,13,
