
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2228,,Surface,3,Image 1,1,0,
2705.06,,Surface,3,Image 1,1,1,
2753.82,,Surface,3,Image 1,1,2,
2333.11,,Surface,3,Image 1,1,3,
3296.83,,Surface,3,Image 1,1,4,
2235.31,,Surface,3,Image 1,1,5,
2210.66,,Surface,3,Image 1,1,6,
2620.19,,Surface,3,Image 1,1,7,
3144.42,,Surface,3,Image 1,1,8,
2808.24,,Surface,3,Image 1,1,9,
2463.91,,Surface,3,Image 1,1,10,
3816.78,,Surface,3,Image 1,1,11,
2164.35,,Surface,3,Image 1,1,12,
2769.95,,Surface,3,Image 1,1,13,
