
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.32066e+07,,Surface,6,Image 1,1,0,
2.48501e+07,,Surface,6,Image 1,1,1,
6.96238e+07,,Surface,6,Image 1,1,2,
7.16202e+08,,Surface,6,Image 1,1,3,
1.04635e+08,,Surface,6,Image 1,1,4,
1.03559e+07,,Surface,6,Image 1,1,5,
4.76438e+07,,Surface,6,Image 1,1,6,
4.38543e+07,,Surface,6,Image 1,1,7,
2.60289e+08,,Surface,6,Image 1,1,8,
3.15839e+07,,Surface,6,Image 1,1,9,
1.90982e+07,,Surface,6,Image 1,1,10,
1.71782e+08,,Surface,6,Image 1,1,11,
6.54332e+06,,Surface,6,Image 1,1,12,
5.87588e+07,,Surface,6,Image 1,1,13,
