
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
699.147,,Surface,2,Image 1,1,0,
784.727,,Surface,2,Image 1,1,1,
805.022,,Surface,2,Image 1,1,2,
1479.8,,Surface,2,Image 1,1,3,
661.93,,Surface,2,Image 1,1,4,
539.236,,Surface,2,Image 1,1,5,
794.833,,Surface,2,Image 1,1,6,
690.005,,Surface,2,Image 1,1,7,
1275.79,,Surface,2,Image 1,1,8,
600.812,,Surface,2,Image 1,1,9,
535.221,,Surface,2,Image 1,1,10,
791.587,,Surface,2,Image 1,1,11,
533.213,,Surface,2,Image 1,1,12,
640.147,,Surface,2,Image 1,1,13,
