
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
521.995,,Surface,7,Image 1,1,0,
831.871,,Surface,7,Image 1,1,1,
1165.03,,Surface,7,Image 1,1,2,
1104.42,,Surface,7,Image 1,1,3,
248.164,,Surface,7,Image 1,1,4,
0,,Surface,7,Image 1,1,5,
586.138,,Surface,7,Image 1,1,6,
679.611,,Surface,7,Image 1,1,7,
1556.65,,Surface,7,Image 1,1,8,
0,,Surface,7,Image 1,1,9,
0,,Surface,7,Image 1,1,10,
499.764,,Surface,7,Image 1,1,11,
0,,Surface,7,Image 1,1,12,
296.098,,Surface,7,Image 1,1,13,
