
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
4.14686e+07,,Surface,5,Image 1,1,0,
6.27433e+07,,Surface,5,Image 1,1,1,
1.71566e+08,,Surface,5,Image 1,1,2,
1.21029e+09,,Surface,5,Image 1,1,3,
2.61244e+08,,Surface,5,Image 1,1,4,
1.90195e+07,,Surface,5,Image 1,1,5,
6.8977e+07,,Surface,5,Image 1,1,6,
1.02658e+08,,Surface,5,Image 1,1,7,
6.35215e+08,,Surface,5,Image 1,1,8,
1.0449e+08,,Surface,5,Image 1,1,9,
6.34471e+07,,Surface,5,Image 1,1,10,
5.72545e+08,,Surface,5,Image 1,1,11,
1.51015e+07,,Surface,5,Image 1,1,12,
1.74491e+08,,Surface,5,Image 1,1,13,
