
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.39241e+09,,Surface,7,Image 1,1,0,
8.71409e+08,,Surface,7,Image 1,1,1,
8.60771e+09,,Surface,7,Image 1,1,2,
3.13776e+09,,Surface,7,Image 1,1,3,
3.8068e+09,,Surface,7,Image 1,1,4,
5.98282e+09,,Surface,7,Image 1,1,5,
2.31207e+09,,Surface,7,Image 1,1,6,
1.99208e+08,,Surface,7,Image 1,1,7,
7.08933e+08,,Surface,7,Image 1,1,8,
1.41473e+09,,Surface,7,Image 1,1,9,
7.09773e+08,,Surface,7,Image 1,1,10,
1.01965e+09,,Surface,7,Image 1,1,11,
