
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.18855e+08,,Surface,2,Image 1,1,0,
9.01007e+07,,Surface,2,Image 1,1,1,
1.05562e+09,,Surface,2,Image 1,1,2,
4.45969e+08,,Surface,2,Image 1,1,3,
3.18136e+08,,Surface,2,Image 1,1,4,
6.90982e+08,,Surface,2,Image 1,1,5,
2.43698e+08,,Surface,2,Image 1,1,6,
7.01018e+07,,Surface,2,Image 1,1,7,
7.01508e+07,,Surface,2,Image 1,1,8,
1.64777e+08,,Surface,2,Image 1,1,9,
9.46769e+07,,Surface,2,Image 1,1,10,
9.29862e+07,,Surface,2,Image 1,1,11,
