
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1157.47,,Surface,5,Image 1,1,0,
1083.01,,Surface,5,Image 1,1,1,
1964.21,,Surface,5,Image 1,1,2,
895.721,,Surface,5,Image 1,1,3,
1870.97,,Surface,5,Image 1,1,4,
637.243,,Surface,5,Image 1,1,5,
732.841,,Surface,5,Image 1,1,6,
1766.59,,Surface,5,Image 1,1,7,
1327.35,,Surface,5,Image 1,1,8,
2926.02,,Surface,5,Image 1,1,9,
1813.63,,Surface,5,Image 1,1,10,
1941.11,,Surface,5,Image 1,1,11,
2078.5,,Surface,5,Image 1,1,12,
1763.21,,Surface,5,Image 1,1,13,
