
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
5.57484e+08,,Surface,5,Image 1,1,0,
6.02316e+07,,Surface,5,Image 1,1,1,
1.12661e+08,,Surface,5,Image 1,1,2,
8.22693e+07,,Surface,5,Image 1,1,3,
1.37182e+09,,Surface,5,Image 1,1,4,
1.64706e+08,,Surface,5,Image 1,1,5,
4.09563e+07,,Surface,5,Image 1,1,6,
3.31797e+08,,Surface,5,Image 1,1,7,
1.02814e+08,,Surface,5,Image 1,1,8,
1.29049e+08,,Surface,5,Image 1,1,9,
1.02688e+09,,Surface,5,Image 1,1,10,
2.33633e+09,,Surface,5,Image 1,1,11,
1.07679e+08,,Surface,5,Image 1,1,12,
1.05179e+08,,Surface,5,Image 1,1,13,
