
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
7.78755e+08,,Surface,2,Image 1,1,0,
5.87189e+07,,Surface,2,Image 1,1,1,
6.97505e+07,,Surface,2,Image 1,1,2,
1.03516e+08,,Surface,2,Image 1,1,3,
8.70951e+08,,Surface,2,Image 1,1,4,
3.3537e+08,,Surface,2,Image 1,1,5,
7.17925e+07,,Surface,2,Image 1,1,6,
2.22583e+08,,Surface,2,Image 1,1,7,
8.54413e+07,,Surface,2,Image 1,1,8,
5.45191e+07,,Surface,2,Image 1,1,9,
6.27912e+08,,Surface,2,Image 1,1,10,
1.5289e+09,,Surface,2,Image 1,1,11,
5.30839e+07,,Surface,2,Image 1,1,12,
5.2125e+07,,Surface,2,Image 1,1,13,
