
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1482.99,,Surface,2,Image 1,1,0,
824.168,,Surface,2,Image 1,1,1,
733.994,,Surface,2,Image 1,1,2,
532.86,,Surface,2,Image 1,1,3,
785.902,,Surface,2,Image 1,1,4,
722.83,,Surface,2,Image 1,1,5,
593.928,,Surface,2,Image 1,1,6,
710.392,,Surface,2,Image 1,1,7,
529.906,,Surface,2,Image 1,1,8,
581.946,,Surface,2,Image 1,1,9,
803.215,,Surface,2,Image 1,1,10,
1185.36,,Surface,2,Image 1,1,11,
503.986,,Surface,2,Image 1,1,12,
440.257,,Surface,2,Image 1,1,13,
