
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
319.435,314.556,28.8172,um,Surface,Position,1,0,
225.169,349.988,35.8688,um,Surface,Position,1,1,
347.98,123.127,24.7156,um,Surface,Position,1,2,
138.56,342.927,28.5648,um,Surface,Position,1,3,
315.086,183.745,28.2295,um,Surface,Position,1,4,
223.04,266.696,27.8007,um,Surface,Position,1,5,
155.423,271.967,26.8908,um,Surface,Position,1,6,
123.212,295.87,29.5092,um,Surface,Position,1,7,
242.837,97.7687,25.0227,um,Surface,Position,1,8,
77.4344,258.427,28.5682,um,Surface,Position,1,9,
274.006,62.7985,30.3656,um,Surface,Position,1,10,
186.901,179.111,27.581,um,Surface,Position,1,11,
80.0766,94.2453,31.0337,um,Surface,Position,1,12,
153.896,30.8147,35.5274,um,Surface,Position,1,13,
