
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.45693e+08,,Surface,6,Image 1,1,0,
1.94769e+07,,Surface,6,Image 1,1,1,
4.98467e+07,,Surface,6,Image 1,1,2,
5.66098e+07,,Surface,6,Image 1,1,3,
4.66757e+08,,Surface,6,Image 1,1,4,
9.49479e+07,,Surface,6,Image 1,1,5,
3.13932e+07,,Surface,6,Image 1,1,6,
1.34805e+08,,Surface,6,Image 1,1,7,
5.06725e+07,,Surface,6,Image 1,1,8,
3.43689e+07,,Surface,6,Image 1,1,9,
3.00798e+08,,Surface,6,Image 1,1,10,
7.69307e+08,,Surface,6,Image 1,1,11,
3.64578e+07,,Surface,6,Image 1,1,12,
4.10315e+07,,Surface,6,Image 1,1,13,
