
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.53385e+09,,Surface,3,Image 1,1,0,
1.89144e+08,,Surface,3,Image 1,1,1,
3.59552e+08,,Surface,3,Image 1,1,2,
5.25241e+08,,Surface,3,Image 1,1,3,
2.94592e+09,,Surface,3,Image 1,1,4,
7.03644e+08,,Surface,3,Image 1,1,5,
1.64164e+08,,Surface,3,Image 1,1,6,
9.18622e+08,,Surface,3,Image 1,1,7,
5.32075e+08,,Surface,3,Image 1,1,8,
3.27387e+08,,Surface,3,Image 1,1,9,
2.2554e+09,,Surface,3,Image 1,1,10,
5.45877e+09,,Surface,3,Image 1,1,11,
2.77482e+08,,Surface,3,Image 1,1,12,
3.64288e+08,,Surface,3,Image 1,1,13,
