
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1023.08,,Surface,6,Image 1,1,0,
642.741,,Surface,6,Image 1,1,1,
864.51,,Surface,6,Image 1,1,2,
701.565,,Surface,6,Image 1,1,3,
858.638,,Surface,6,Image 1,1,4,
711.737,,Surface,6,Image 1,1,5,
789.177,,Surface,6,Image 1,1,6,
826.341,,Surface,6,Image 1,1,7,
690.398,,Surface,6,Image 1,1,8,
788.959,,Surface,6,Image 1,1,9,
737.95,,Surface,6,Image 1,1,10,
999.389,,Surface,6,Image 1,1,11,
645.478,,Surface,6,Image 1,1,12,
538.002,,Surface,6,Image 1,1,13,
