
Intensity Median Ch=5 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
15.8,,Surface,5,Image 1,1,0,
12.012,,Surface,5,Image 1,1,1,
1108.72,,Surface,5,Image 1,1,2,
282.88,,Surface,5,Image 1,1,3,
91.768,,Surface,5,Image 1,1,4,
13.912,,Surface,5,Image 1,1,5,
14.112,,Surface,5,Image 1,1,6,
762.528,,Surface,5,Image 1,1,7,
595.56,,Surface,5,Image 1,1,8,
1294.7,,Surface,5,Image 1,1,9,
10.32,,Surface,5,Image 1,1,10,
25.856,,Surface,5,Image 1,1,11,
1163.01,,Surface,5,Image 1,1,12,
933.12,,Surface,5,Image 1,1,13,
