
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
13210.7,,Surface,7,Image 1,1,0,
9077.14,,Surface,7,Image 1,1,1,
2987.08,,Surface,7,Image 1,1,2,
1442.84,,Surface,7,Image 1,1,3,
8056.03,,Surface,7,Image 1,1,4,
2501.65,,Surface,7,Image 1,1,5,
12016.4,,Surface,7,Image 1,1,6,
5046.83,,Surface,7,Image 1,1,7,
9170.1,,Surface,7,Image 1,1,8,
8693.32,,Surface,7,Image 1,1,9,
11866,,Surface,7,Image 1,1,10,
14852,,Surface,7,Image 1,1,11,
3150.95,,Surface,7,Image 1,1,12,
12175.2,,Surface,7,Image 1,1,13,
799.833,,Surface,7,Image 1,1,14,
12633.4,,Surface,7,Image 1,1,15,
11516.3,,Surface,7,Image 1,1,16,
