
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.5816e+09,,Surface,3,Image 1,1,0,
1.75395e+09,,Surface,3,Image 1,1,1,
2.31376e+08,,Surface,3,Image 1,1,2,
1.10364e+08,,Surface,3,Image 1,1,3,
2.55805e+08,,Surface,3,Image 1,1,4,
1.3243e+08,,Surface,3,Image 1,1,5,
3.00462e+09,,Surface,3,Image 1,1,6,
1.32275e+08,,Surface,3,Image 1,1,7,
2.55387e+08,,Surface,3,Image 1,1,8,
1.90329e+09,,Surface,3,Image 1,1,9,
3.0343e+09,,Surface,3,Image 1,1,10,
8.57547e+08,,Surface,3,Image 1,1,11,
8.88678e+07,,Surface,3,Image 1,1,12,
3.35707e+09,,Surface,3,Image 1,1,13,
1.00628e+08,,Surface,3,Image 1,1,14,
1.92569e+08,,Surface,3,Image 1,1,15,
1.49117e+09,,Surface,3,Image 1,1,16,
