
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
5.86267e+08,,Surface,5,Image 1,1,0,
5.87011e+08,,Surface,5,Image 1,1,1,
5.41644e+07,,Surface,5,Image 1,1,2,
1.01396e+07,,Surface,5,Image 1,1,3,
6.85619e+07,,Surface,5,Image 1,1,4,
3.46764e+07,,Surface,5,Image 1,1,5,
1.57895e+09,,Surface,5,Image 1,1,6,
5.41491e+07,,Surface,5,Image 1,1,7,
1.12694e+08,,Surface,5,Image 1,1,8,
7.50734e+08,,Surface,5,Image 1,1,9,
1.82479e+09,,Surface,5,Image 1,1,10,
3.87787e+08,,Surface,5,Image 1,1,11,
3.45707e+07,,Surface,5,Image 1,1,12,
1.59915e+09,,Surface,5,Image 1,1,13,
9.94184e+06,,Surface,5,Image 1,1,14,
1.42424e+08,,Surface,5,Image 1,1,15,
6.20346e+08,,Surface,5,Image 1,1,16,
