
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1208.16,,Surface,2,Image 1,1,0,
1185.5,,Surface,2,Image 1,1,1,
1374.39,,Surface,2,Image 1,1,2,
1268.25,,Surface,2,Image 1,1,3,
1167.86,,Surface,2,Image 1,1,4,
1317,,Surface,2,Image 1,1,5,
1322.09,,Surface,2,Image 1,1,6,
1467.88,,Surface,2,Image 1,1,7,
1265.84,,Surface,2,Image 1,1,8,
1152.37,,Surface,2,Image 1,1,9,
1225.14,,Surface,2,Image 1,1,10,
1341.21,,Surface,2,Image 1,1,11,
1091.83,,Surface,2,Image 1,1,12,
1237.77,,Surface,2,Image 1,1,13,
1248.52,,Surface,2,Image 1,1,14,
1040.25,,Surface,2,Image 1,1,15,
1116.34,,Surface,2,Image 1,1,16,
