
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
333.403,,Surface,8,Image 1,1,1,
804.456,,Surface,8,Image 1,1,2,
735.801,,Surface,8,Image 1,1,3,
0,,Surface,8,Image 1,1,4,
910.691,,Surface,8,Image 1,1,5,
1071.23,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
0,,Surface,8,Image 1,1,8,
164.041,,Surface,8,Image 1,1,9,
1021.64,,Surface,8,Image 1,1,10,
3122.79,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
986.564,,Surface,8,Image 1,1,13,
953.773,,Surface,8,Image 1,1,14,
0,,Surface,8,Image 1,1,15,
620.514,,Surface,8,Image 1,1,16,
