
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2078.71,,Surface,1,Image 1,1,0,
1788.97,,Surface,1,Image 1,1,1,
1804.75,,Surface,1,Image 1,1,2,
1515.58,,Surface,1,Image 1,1,3,
1867.46,,Surface,1,Image 1,1,4,
2546.23,,Surface,1,Image 1,1,5,
2641.18,,Surface,1,Image 1,1,6,
2602.95,,Surface,1,Image 1,1,7,
2495.37,,Surface,1,Image 1,1,8,
2161.31,,Surface,1,Image 1,1,9,
3054,,Surface,1,Image 1,1,10,
2538.36,,Surface,1,Image 1,1,11,
2645.3,,Surface,1,Image 1,1,12,
2872.84,,Surface,1,Image 1,1,13,
2080.42,,Surface,1,Image 1,1,14,
4027.13,,Surface,1,Image 1,1,15,
2582.72,,Surface,1,Image 1,1,16,
